ID,CreationDate,Score,ViewCount,AnswerCount,FavoriteCount
"58802","2019-09-06 17:58:30","0","20","<deep-learning><keras><time-series><feature-engineering><image-recognition>",""
"58810","2019-09-07 03:13:57","0","150","<deep-learning>","1"
"58811","2019-09-07 03:39:01","1","26","<python><c>",""
"58812","2019-09-07 05:18:50","1","29","<machine-learning><algorithms><mlp><convergence>",""
"58814","2019-09-07 07:24:42","0","208","<linear-regression><linear-algebra>",""
"58816","2019-09-07 08:15:17","0","21","<scikit-learn>",""
"58817","2019-09-07 08:29:12","1","25","<machine-learning><cross-validation><evaluation>",""
"58818","2019-09-07 08:59:06","0","15","<text-mining><recommender-system>",""
"58822","2019-09-07 10:30:06","2","466","<machine-learning><confusion-matrix><mathematics>",""
"58825","2019-09-07 11:10:12","1","26","<python><scikit-learn>",""
"58829","2019-09-07 14:00:09","0","27","<scikit-learn>",""
"58830","2019-09-07 15:00:38","3","161","<python><deep-learning><classification><supervised-learning><audio-recognition>",""
"58832","2019-09-07 16:10:33","1","23","<data><reference-request><history>",""
"58833","2019-09-07 16:12:28","0","29","<optimization><reference-request><parameter-estimation><image><finetuning>",""
"58834","2019-09-07 16:16:36","0","14","<machine-learning><overfitting>",""
"58837","2019-09-07 18:20:15","0","42","<keras><recurrent-neural-net>",""
"58838","2019-09-07 18:21:14","1","900","<machine-learning><neural-network>","0"
"58839","2019-09-07 19:50:54","0","65","<machine-learning><text-mining><evaluation><topic-model><gensim>",""
"58842","2019-09-07 21:08:05","1","54","<decision-trees>",""
"58843","2019-09-07 21:12:10","0","65","<machine-learning><decision-trees>",""
"63120","2019-11-14 00:53:06","0","44","<tsne>",""
"63124","2019-11-14 03:29:42","1","46","<nlp><natural-language-process><bert><language-model>",""
"63125","2019-11-14 03:31:51","2","23","<feature-selection><random-forest>",""
"63126","2019-11-14 04:19:43","0","112","<machine-learning><outlier>",""
"63129","2019-11-14 06:25:07","2","88","<python><scikit-learn><hyperparameter-tuning>",""
"63130","2019-11-14 06:36:41","1","34","<lstm><autoencoder><chatbot>",""
"63131","2019-11-14 06:41:13","0","15","<keras><autoencoder>",""
"63132","2019-11-14 06:44:06","0","4289","<python><opencv>",""
"63133","2019-11-14 06:51:47","1","187","<python><matplotlib><plotting><databases><sql>",""
"63134","2019-11-14 07:37:02","0","31","<pca><orange><normalization>",""
"63135","2019-11-14 08:17:33","0","25","<python><r><data>",""
"63136","2019-11-14 08:28:13","0","33","<predictive-modeling><statistics><data-cleaning><matlab><outlier>",""
"58606","2019-09-03 12:38:00","0","98","<machine-learning><python><keras><cnn><image-classification>",""
"58607","2019-09-03 13:41:26","1","29","<orange><orange3>",""
"58616","2019-09-03 17:06:55","1","21","<python><tensorflow>",""
"58622","2019-09-03 18:11:30","1","33","<python><pandas><excel>",""
"58626","2019-09-03 19:02:31","0","63","<predictive-modeling>","0"
"58627","2019-09-03 19:36:26","1","11","<cnn>",""
"58629","2019-09-03 20:00:06","3","37","<nlp>",""
"58630","2019-09-03 20:31:11","0","79","<machine-learning><neural-network><deep-learning><linear-regression><svm>",""
"58631","2019-09-03 20:36:30","3","204","<python><prediction><class-imbalance>","1"
"58639","2019-09-03 23:33:09","0","77","<machine-learning><python><cnn><image-classification><image-recognition>","2"
"58640","2019-09-04 02:23:29","0","42","<python><tensorflow><linux>",""
"58641","2019-09-04 03:05:53","2","69","<regression><decision-trees>",""
"58644","2019-09-04 05:57:26","3","95","<machine-learning><dataset><training><reference-request>","2"
"58649","2019-09-04 08:20:39","1","119","<python><deep-learning><keras><tensorflow>",""
"58652","2019-09-04 08:57:16","-1","16","<clustering><web-scrapping>",""
"58654","2019-09-04 09:00:23","1","110","<image-recognition><object-detection>","2"
"58656","2019-09-04 10:06:06","0","217","<machine-learning><python><hyperparameter><gridsearchcv><lightgbm>",""
"58659","2019-09-04 11:26:31","0","23","<keras><scikit-learn><tensorflow>",""
"58660","2019-09-04 11:28:24","0","99","<image-recognition>",""
"58661","2019-09-04 11:31:20","0","60","<nlp><information-retrieval>",""
"58662","2019-09-04 11:35:28","0","48","<machine-learning><python><multiclass-classification><multilabel-classification>",""
"46965","2019-03-08 21:55:55","3","42","<data><programming>",""
"46972","2019-03-09 02:27:35","1","82","<machine-learning><image-recognition><faster-rcnn>",""
"46977","2019-03-09 07:13:56","4","67","<machine-learning><linear-regression>","0"
"46985","2019-03-09 12:04:36","0","29","<cnn><image-classification><cross-validation>",""
"46989","2019-03-09 13:04:10","0","44","<machine-learning><feature-extraction><data-science-model>",""
"46996","2019-03-09 16:24:31","0","95","<machine-learning><python><recommender-system><pyspark>","1"
"46999","2019-03-09 17:42:02","0","46","<data><optimization><market-basket-analysis>","0"
"47000","2019-03-09 18:15:06","0","209","<neural-network><deep-learning><keras><time-series><multitask-learning>","1"
"47004","2019-03-09 20:26:13","3","37","<clustering><similarity><missing-data><clusters>","1"
"47008","2019-03-09 21:31:54","2","213","<time-series><lstm><bias><data-leakage>",""
"47014","2019-03-09 23:27:28","1","365","<python><predictive-modeling><prediction><data-science-model>","2"
"47017","2019-03-10 05:36:18","2","86","<neural-network><lstm><rnn>",""
"63361","2019-11-18 17:47:54","0","43","<keras><lstm><theory>",""
"63362","2019-11-18 17:48:01","0","34","<machine-learning><dataset><distribution><non-parametric>",""
"63363","2019-11-18 17:58:00","1","19","<deep-learning><gan>","1"
"63364","2019-11-18 18:09:25","2","166","<terminology>",""
"63365","2019-11-18 18:20:00","0","83","<keras><loss-function><categorical-data><machine-translation>",""
"63366","2019-11-18 18:51:20","1","37","<statistics><preprocessing><naive-bayes-classifier>",""
"63370","2019-11-18 19:24:01","2","27","<machine-learning><python><keras><tensorflow>","1"
"63373","2019-11-18 20:41:35","2","51","<dataset><missing-data><encoding>","2"
"63377","2019-11-19 03:13:33","0","23","<machine-learning><python><deep-learning><computer-vision><opencv>",""
"63379","2019-11-19 05:05:50","0","29","<deep-learning><classification><keras><tensorflow>",""
"63380","2019-11-19 06:52:03","2","76","<machine-learning>",""
"63384","2019-11-19 08:51:09","0","38","<neural-network><dataset><feature-selection><recurrent-neural-net><audio-recognition>",""
"63390","2019-11-19 10:21:35","0","34","<machine-learning><neural-network>",""
"46207","2019-02-25 14:48:44","1","99","<keras><lstm><error-handling>","1"
"46208","2019-02-25 14:52:47","1","36","<machine-learning><neural-network>",""
"46211","2019-02-25 16:22:37","1","31","<visualization><graphs><tableau>",""
"46214","2019-02-25 16:46:48","3","718","<python><visualization><orange><anaconda>",""
"46215","2019-02-25 17:19:29","4","1783","<python><neural-network><keras><scikit-learn>","1"
"46217","2019-02-25 17:31:49","1","80","<machine-learning><python><scikit-learn><svm><machine-learning-model>",""
"46218","2019-02-25 19:07:04","2","515","<scikit-learn><multiclass-classification><encoding>",""
"46220","2019-02-25 19:24:18","3","418","<multilabel-classification><confusion-matrix>",""
"46225","2019-02-25 20:21:16","1","78","<keras>",""
"46228","2019-02-25 20:50:50","3","1057","<neural-network><multilabel-classification><mnist>",""
"46231","2019-02-25 22:44:39","1","36","<clustering><hierarchical-data-format>",""
"46239","2019-02-26 06:01:12","-1","30","<clustering><embeddings><hierarchical-data-format>",""
"46243","2019-02-26 08:24:03","0","233","<python><pandas>",""
"46245","2019-02-26 08:51:33","3","731","<machine-learning><reinforcement-learning>",""
"46246","2019-02-26 09:29:12","2","49","<python><pandas>",""
"46247","2019-02-26 09:44:28","1","17","<machine-learning>","1"
"46249","2019-02-26 10:44:44","1","824","<classification><lstm><text-mining><rnn><named-entity-recognition>",""
"46251","2019-02-26 11:13:01","0","48","<python><scikit-learn><nlp>",""
"46252","2019-02-26 11:13:37","1","510","<python><neural-network><keras><regression>",""
"50917","2019-04-25 14:53:17","1","83","<dataset><feature-selection><random-forest>",""
"50918","2019-04-25 14:56:33","0","79","<python><markov-hidden-model>",""
"50922","2019-04-25 15:30:56","0","33","<machine-learning><recommender-system>",""
"50925","2019-04-25 16:03:47","0","39","<machine-learning><predictive-modeling><features>",""
"50931","2019-04-25 18:08:28","0","19","<kernel>","1"
"50933","2019-04-25 18:23:04","-1","46","<clustering>",""
"50934","2019-04-25 18:38:32","1","135","<python><tensorflow>",""
"50939","2019-04-25 20:23:06","1","162","<python><convergence>",""
"50944","2019-04-25 21:28:20","0","314","<orange><unbalanced-classes>",""
"50948","2019-04-25 22:56:00","2","279","<machine-learning><optimization><data-science-model>","1"
"50949","2019-04-25 23:35:12","3","92","<python><keras><tensorflow>",""
"50955","2019-04-26 05:34:31","0","35","<machine-learning><classification><xgboost><class-imbalance>",""
"50957","2019-04-26 06:04:58","0","38","<neural-network><tensorflow><training>",""
"50958","2019-04-26 06:12:35","1","22","<machine-learning><neural-network><deep-learning><cnn><image-classification>",""
"50959","2019-04-26 06:31:30","1","22","<clustering>",""
"50965","2019-04-26 08:15:59","0","159","<python><keras><tensorflow><structured-data>",""
"50966","2019-04-26 08:27:46","0","82","<lstm>",""
"50967","2019-04-26 08:46:11","2","167","<cross-validation><overfitting>",""
"50968","2019-04-26 09:20:36","3","455","<machine-learning><python>",""
"50971","2019-04-26 10:05:34","0","26","<statistics>",""
"50980","2019-04-26 13:03:55","0","22","<visualization><probability>",""
"50982","2019-04-26 13:58:13","1","47","<machine-learning><machine-learning-model><anomaly-detection><binary><anomaly>","1"
"55396","2019-07-10 01:38:04","0","52","<machine-learning><cnn><data-augmentation>",""
"55397","2019-07-10 02:34:22","0","17","<machine-learning><regression><random-forest>",""
"55398","2019-07-10 02:46:26","0","110","<scikit-learn><clustering>",""
"55399","2019-07-10 03:36:20","2","76","<machine-learning><nlp><lstm><word-embeddings><named-entity-recognition>",""
"55400","2019-07-10 05:24:25","1","88","<lstm>",""
"55402","2019-07-10 06:24:42","0","242","<machine-learning><deep-learning><convnet><convolution>",""
"55404","2019-07-10 06:59:30","1","141","<machine-learning><python><cross-validation><smote>",""
"55405","2019-07-10 07:13:13","0","30","<python><topic-model>",""
"55406","2019-07-10 07:21:40","1","40","<cnn><audio-recognition>",""
"55408","2019-07-10 07:46:26","0","9","<bigdata><accuracy>",""
"55409","2019-07-10 08:11:43","1","70","<machine-learning><deep-learning><perceptron>",""
"55413","2019-07-10 09:08:31","1","39","<pca><dimensionality-reduction><linear-algebra>","1"
"55414","2019-07-10 09:34:55","0","141","<keras><weight-initialization>",""
"55415","2019-07-10 09:45:37","1","314","<python><visualization><seaborn>",""
"55416","2019-07-10 09:59:56","0","23","<time-series>",""
"55419","2019-07-10 10:31:23","1","230","<k-nn>","0"
"63432","2019-11-20 03:15:15","0","18","<machine-learning><regression><gaussian-process>",""
"63433","2019-11-20 03:25:09","0","19","<clustering><categorical-data>",""
"63434","2019-11-20 04:40:17","1","26","<machine-learning><deep-learning><convolution>",""
"63437","2019-11-20 04:48:26","0","59","<machine-learning><dataset><data-cleaning><machine-learning-model><multiclass-classification>","1"
"62709","2019-11-05 13:01:27","0","20","<python><deep-learning><keras><cnn>",""
"62710","2019-11-05 13:12:05","0","33","<k-means>",""
"62712","2019-11-05 14:03:12","0","7","<python><natural-language-process><machine-translation>",""
"62719","2019-11-05 15:32:38","2","34","<python><dataset><pandas>",""
"62720","2019-11-05 15:52:25","0","13","<keras><loss-function><activation-function><inception>",""
"62723","2019-11-05 16:53:53","0","28","<python><scikit-learn><statistics><logistic-regression><linear-algebra>",""
"62725","2019-11-05 17:16:56","1","46","<classification>",""
"62728","2019-11-05 17:43:53","2","30","<machine-learning><python><keras><convnet><image-classification>","1"
"62730","2019-11-05 18:56:41","0","20","<nlp><bert>",""
"62733","2019-11-05 20:18:23","0","296","<dataset><anomaly-detection>",""
"62734","2019-11-05 21:00:42","0","71","<machine-learning><classification>",""
"62737","2019-11-05 21:37:13","1","41","<machine-learning>","1"
"62740","2019-11-05 23:31:20","0","17","<machine-learning><deep-learning><cnn><image-classification>",""
"62742","2019-11-06 00:05:48","2","116","<machine-learning><python><scikit-learn><regression><feature-selection>",""
"62745","2019-11-06 02:04:45","2","53","<gradient-descent>",""
"62746","2019-11-06 02:27:22","0","7","<machine-learning><deep-learning><reinforcement-learning><dqn><openai-gym>",""
"62747","2019-11-06 02:52:34","1","76","<machine-learning><neural-network><cnn><rnn>",""
"62748","2019-11-06 04:55:53","0","30","<deep-learning><nlp><natural-language-process><databases><deep-network>",""
"62749","2019-11-06 05:12:15","0","58","<random-forest><decision-trees><overfitting>",""
"62753","2019-11-06 08:29:42","0","16","<deep-learning><tensorflow><reinforcement-learning><optimization><openai-gym>",""
"49786","2019-04-23 13:46:47","0","30","<feature-selection><pca><matlab>",""
"49792","2019-04-23 14:46:18","0","865","<python><optimization>",""
"49795","2019-04-23 16:24:51","0","754","<neural-network><cnn>",""
"49798","2019-04-23 17:02:15","0","9","<regression><optimization>",""
"49800","2019-04-23 18:18:44","0","42","<machine-learning><classification><data>",""
"49802","2019-04-23 11:45:56","1","41","<deep-learning><python>",""
"49804","2019-04-23 20:44:55","0","63","<feature-selection><pca><matlab>",""
"49807","2019-04-23 22:04:24","0","962","<python><neural-network><keras><accuracy>","1"
"49809","2019-04-23 23:44:44","0","25","<optimization><matlab><genetic-algorithms>",""
"50810","2019-04-24 01:24:58","0","19","<machine-learning><deep-learning><keras>",""
"50811","2019-04-24 01:26:57","0","70","<tensorflow><cnn><computer-vision><mnist>",""
"50813","2019-04-24 02:44:16","0","14","<machine-learning><overfitting>","1"
"50814","2019-04-24 02:53:11","0","27","<machine-learning><feature-selection><feature-engineering>",""
"50815","2019-04-24 02:53:51","-1","100","<bigdata>",""
"50816","2019-04-24 03:52:49","1","62","<machine-learning><python>",""
